Date,Open,High,Low,Close,Adj Close,Volume
2021-01-21,87500.000000,88600.000000,86500.000000,88100.000000,84439.960938,25318011
2021-01-22,89000.000000,89700.000000,86800.000000,86800.000000,83193.960938,30861661
2021-01-25,87000.000000,89900.000000,86300.000000,89400.000000,85685.945313,27258534
2021-01-26,88800.000000,89200.000000,86500.000000,86700.000000,83098.117188,33178936
2021-01-27,86600.000000,87700.000000,85600.000000,85600.000000,82043.820313,26423070
2021-01-28,83200.000000,85600.000000,83200.000000,83700.000000,80222.750000,31859808
2021-01-29,84500.000000,85000.000000,82000.000000,82000.000000,78593.375000,39615978
2021-02-01,81700.000000,83400.000000,81000.000000,83000.000000,79551.843750,28046832
2021-02-02,84100.000000,86400.000000,83700.000000,84400.000000,80893.664063,26302077
2021-02-03,84800.000000,85400.000000,83400.000000,84600.000000,81085.367188,22112205
2021-02-04,83500.000000,83800.000000,82100.000000,82500.000000,79072.601563,24171688
2021-02-05,83100.000000,84000.000000,82500.000000,83500.000000,80031.062500,18036835
2021-02-08,83800.000000,84200.000000,83000.000000,83000.000000,79551.843750,15338765
2021-02-09,84000.000000,84800.000000,82700.000000,82700.000000,79264.296875,20898332
2021-02-10,82600.000000,82600.000000,81600.000000,81600.000000,78209.992188,23025766
2021-02-15,83800.000000,84500.000000,83300.000000,84200.000000,80701.984375,23529706
2021-02-16,84500.000000,86000.000000,84200.000000,84900.000000,81372.890625,20483100
2021-02-17,83900.000000,84200.000000,83000.000000,83200.000000,79743.515625,18307735
2021-02-18,83200.000000,83600.000000,82100.000000,82100.000000,78689.210938,21327683
2021-02-19,82300.000000,82800.000000,81000.000000,82600.000000,79168.445313,25880879
2021-02-22,83800.000000,84200.000000,82200.000000,82200.000000,78785.070313,25419886
2021-02-23,81200.000000,82900.000000,81100.000000,82000.000000,78593.375000,20587314
2021-02-24,81800.000000,83600.000000,81300.000000,82000.000000,78593.375000,26807651
2021-02-25,84000.000000,85400.000000,83000.000000,85300.000000,81756.273438,34155986
2021-02-26,82800.000000,83400.000000,82000.000000,82500.000000,79072.601563,38520800
2021-03-02,85100.000000,85300.000000,83000.000000,83600.000000,80126.898438,33498180
2021-03-03,83500.000000,84000.000000,82800.000000,84000.000000,80510.289063,19882132
2021-03-04,82600.000000,83200.000000,82200.000000,82400.000000,78976.757813,24348331
2021-03-05,81100.000000,82600.000000,81100.000000,82100.000000,78689.210938,20508971
2021-03-08,82900.000000,83000.000000,81600.000000,82000.000000,78593.375000,17641256
2021-03-09,81400.000000,81900.000000,80600.000000,81400.000000,78018.312500,25420764
2021-03-10,82400.000000,82500.000000,80700.000000,80900.000000,77539.078125,20038422
2021-03-11,81000.000000,82500.000000,81000.000000,82000.000000,78593.375000,23818297
2021-03-12,83100.000000,83500.000000,82400.000000,82800.000000,79360.148438,13530573
2021-03-15,82800.000000,82900.000000,81800.000000,81800.000000,78401.687500,13735798
2021-03-16,82200.000000,83000.000000,82100.000000,82800.000000,79360.148438,12293537
2021-03-17,82800.000000,82900.000000,82000.000000,82300.000000,78880.914063,11625146
2021-03-18,82800.000000,83800.000000,82600.000000,82900.000000,79455.976563,18585244
2021-03-19,82100.000000,82500.000000,81800.000000,81900.000000,78497.531250,15869700
2021-03-22,82000.000000,82300.000000,81700.000000,82000.000000,78593.375000,12670506
2021-03-23,82600.000000,82900.000000,81800.000000,81800.000000,78401.687500,13299907
2021-03-24,81000.000000,81600.000000,80700.000000,81000.000000,77634.914063,17926638
2021-03-25,81000.000000,82100.000000,80800.000000,81200.000000,77826.609375,14758826
2021-03-26,81400.000000,81600.000000,81000.000000,81500.000000,78114.164063,12845778
2021-03-29,81700.000000,81700.000000,81000.000000,81600.000000,78209.992188,14952134
2021-03-30,81600.000000,82300.000000,81300.000000,82200.000000,79135.164063,13121698
2021-03-31,82400.000000,82700.000000,81400.000000,81400.000000,78364.992188,17240518
2021-04-01,82500.000000,83000.000000,82000.000000,82900.000000,79809.054688,18676461
2021-04-02,84000.000000,85200.000000,83900.000000,84800.000000,81638.226563,22997538
2021-04-05,85800.000000,86000.000000,84800.000000,85400.000000,82215.843750,16255990
2021-04-06,86200.000000,86200.000000,85100.000000,86000.000000,82793.468750,19042023
2021-04-07,86100.000000,86200.000000,85400.000000,85600.000000,82408.406250,17885538
2021-04-08,85700.000000,85700.000000,84100.000000,84700.000000,81541.953125,19244259
2021-04-09,84700.000000,84900.000000,83400.000000,83600.000000,80482.960938,18193707
2021-04-12,84100.000000,84100.000000,83100.000000,83200.000000,80097.882813,12915282
2021-04-13,83000.000000,84500.000000,82800.000000,84000.000000,80868.054688,15238206
2021-04-14,84000.000000,84300.000000,83400.000000,84000.000000,80868.054688,13794652
2021-04-15,83700.000000,84500.000000,83400.000000,84100.000000,80964.320313,16377412
2021-04-16,84700.000000,84700.000000,83600.000000,83900.000000,80771.789063,15429522
2021-04-19,83800.000000,84000.000000,83300.000000,83300.000000,80194.156250,15287311
2021-04-20,83300.000000,84000.000000,83100.000000,83900.000000,80771.789063,15521965
2021-04-21,83300.000000,83500.000000,82500.000000,82600.000000,79520.250000,21636079
2021-04-22,82900.000000,83000.000000,82400.000000,82400.000000,79327.703125,13934746
2021-04-23,81900.000000,82900.000000,81600.000000,82800.000000,79712.789063,17805080
2021-04-26,82900.000000,83500.000000,82600.000000,83500.000000,80386.695313,15489938
2021-04-27,83200.000000,83300.000000,82500.000000,82900.000000,79809.054688,12941533
2021-04-28,83200.000000,83200.000000,82100.000000,82100.000000,79038.882813,15596759
2021-04-29,82400.000000,82500.000000,81500.000000,81700.000000,78653.804688,20000973
2021-04-30,81900.000000,82100.000000,81500.000000,81500.000000,78461.265625,18673197
2021-05-03,81000.000000,82400.000000,81000.000000,81700.000000,78653.804688,15710336
2021-05-04,81900.000000,82600.000000,81800.000000,82600.000000,79520.250000,12532550
2021-05-06,81700.000000,82300.000000,81700.000000,82300.000000,79231.437500,17047511
2021-05-07,81800.000000,82100.000000,81500.000000,81900.000000,78846.351563,14154882
2021-05-10,82300.000000,83500.000000,81800.000000,83200.000000,80097.882813,19385027
2021-05-11,82500.000000,82600.000000,81100.000000,81200.000000,78172.453125,28996680
2021-05-12,80800.000000,81200.000000,79800.000000,80000.000000,77017.187500,35812268
2021-05-13,78900.000000,79600.000000,78400.000000,78500.000000,75573.117188,31490096
2021-05-14,79000.000000,80300.000000,78900.000000,80100.000000,77113.460938,16450920
2021-05-17,80800.000000,80900.000000,79200.000000,79600.000000,76632.109375,17740855
2021-05-18,79600.000000,80000.000000,79100.000000,79600.000000,76632.109375,17494407
2021-05-20,79400.000000,79700.000000,79100.000000,79500.000000,76535.843750,16541828
2021-05-21,80100.000000,81500.000000,79800.000000,80100.000000,77113.460938,20961714
2021-05-24,80100.000000,80400.000000,79500.000000,79700.000000,76728.382813,13398666
2021-05-25,80000.000000,80400.000000,79800.000000,79900.000000,76920.921875,13628942
2021-05-26,80400.000000,80500.000000,79700.000000,79800.000000,76824.648438,11984359
2021-05-27,80000.000000,80000.000000,79100.000000,79600.000000,76632.109375,23198510
2021-05-28,79800.000000,80400.000000,79400.000000,80100.000000,77113.460938,12360199
2021-05-31,80300.000000,80600.000000,79600.000000,80500.000000,77498.546875,13321324
2021-06-01,80500.000000,81300.000000,80100.000000,80600.000000,77594.828125,14058401
2021-06-02,80400.000000,81400.000000,80300.000000,80800.000000,77787.367188,16414644
2021-06-03,81300.000000,83000.000000,81100.000000,82800.000000,79712.789063,29546007
2021-06-04,82700.000000,82700.000000,81500.000000,82200.000000,79135.164063,18112259
2021-06-07,82700.000000,82800.000000,81600.000000,81900.000000,78846.351563,16496197
2021-06-08,82300.000000,82600.000000,81800.000000,81900.000000,78846.351563,12781226
2021-06-09,81500.000000,82000.000000,81100.000000,81100.000000,78076.171875,14908823
2021-06-10,81300.000000,81400.000000,80900.000000,81000.000000,77979.898438,17586995
2021-06-11,81200.000000,81700.000000,80700.000000,81000.000000,77979.898438,14087962
2021-06-14,80800.000000,80900.000000,80500.000000,80500.000000,77498.546875,10550078
2021-06-15,80900.000000,81200.000000,80600.000000,80900.000000,77883.632813,10075685
2021-06-16,81500.000000,81900.000000,81100.000000,81800.000000,78750.078125,14999855
2021-06-17,81100.000000,81300.000000,80700.000000,80900.000000,77883.632813,14007385
2021-06-18,81100.000000,81100.000000,80500.000000,80500.000000,77498.546875,14916721
2021-06-21,79700.000000,80000.000000,79600.000000,79900.000000,76920.921875,16063340
2021-06-22,80200.000000,80300.000000,79900.000000,80000.000000,77017.187500,11773365
2021-06-23,80500.000000,80600.000000,79900.000000,80100.000000,77113.460938,13856548
2021-06-24,80400.000000,81400.000000,80100.000000,81200.000000,78172.453125,18771080
2021-06-25,81500.000000,81900.000000,81200.000000,81600.000000,78557.539063,13481405
2021-06-28,81700.000000,82000.000000,81600.000000,81900.000000,78846.351563,11578529
2021-06-29,81900.000000,82100.000000,80800.000000,81000.000000,78325.148438,15744317
2021-06-30,81100.000000,81400.000000,80700.000000,80700.000000,78035.062500,13288643
2021-07-01,80500.000000,80600.000000,80000.000000,80100.000000,77454.875000,13382882
2021-07-02,80000.000000,80400.000000,79900.000000,80000.000000,77358.171875,8753097
2021-07-05,80100.000000,80800.000000,80000.000000,80400.000000,77744.960938,8330969
2021-07-06,80600.000000,81200.000000,80500.000000,81200.000000,78518.554688,12131651
2021-07-07,81200.000000,81300.000000,80300.000000,80800.000000,78131.750000,15992202
2021-07-08,81100.000000,81200.000000,79900.000000,79900.000000,77261.484375,16660998
2021-07-09,79600.000000,79800.000000,79000.000000,79400.000000,76777.984375,22720577
2021-07-12,79900.000000,80000.000000,79500.000000,79700.000000,77068.078125,9768108
2021-07-13,80000.000000,80200.000000,79800.000000,79800.000000,77164.773438,9863450
2021-07-14,79400.000000,79600.000000,79100.000000,79500.000000,76874.687500,11575636
2021-07-15,79800.000000,80600.000000,79500.000000,80600.000000,77938.367188,13766279
2021-07-16,80100.000000,80100.000000,79500.000000,79800.000000,77164.773438,10859399
2021-07-19,79100.000000,79200.000000,78800.000000,79000.000000,76391.187500,13155414
2021-07-20,78500.000000,79000.000000,78400.000000,79000.000000,76391.187500,12456646
2021-07-21,79000.000000,79100.000000,78500.000000,78500.000000,75907.710938,12355296
2021-07-22,79000.000000,79800.000000,78900.000000,79700.000000,77068.078125,12618790
2021-07-23,79700.000000,79900.000000,79200.000000,79300.000000,76681.296875,9098910
2021-07-26,79400.000000,79500.000000,78800.000000,78800.000000,76197.796875,10040975
2021-07-27,79200.000000,79400.000000,78500.000000,78500.000000,75907.710938,11427693
2021-07-28,78300.000000,79200.000000,78100.000000,79200.000000,76584.578125,12743417
2021-07-29,78800.000000,79400.000000,78800.000000,79000.000000,76391.187500,14360453
2021-07-30,78900.000000,78900.000000,78500.000000,78500.000000,75907.710938,13823411
2021-08-02,79200.000000,79500.000000,78700.000000,79300.000000,76681.296875,11739124
2021-08-03,79400.000000,81400.000000,79300.000000,81400.000000,78711.937500,24339360
2021-08-04,82200.000000,83100.000000,81800.000000,82900.000000,80162.406250,25642368
2021-08-05,83300.000000,83300.000000,82000.000000,82100.000000,79388.812500,18485469
2021-08-06,81900.000000,82500.000000,81300.000000,81500.000000,78808.632813,13342623
2021-08-09,81500.000000,82300.000000,80900.000000,81500.000000,78808.632813,15522581
2021-08-10,82300.000000,82400.000000,80100.000000,80200.000000,77551.570313,20362639
2021-08-11,79600.000000,79800.000000,78500.000000,78500.000000,75907.710938,30241137
2021-08-12,77100.000000,78200.000000,76900.000000,77000.000000,74457.234375,42365223
2021-08-13,75800.000000,76000.000000,74100.000000,74400.000000,71943.101563,61270643
2021-08-17,74000.000000,75100.000000,74000.000000,74200.000000,71749.710938,30944847
2021-08-18,73900.000000,74600.000000,73100.000000,73900.000000,71459.609375,29192631
2021-08-19,73500.000000,74400.000000,73100.000000,73100.000000,70686.023438,22166298
2021-08-20,73500.000000,73900.000000,72500.000000,72700.000000,70299.242188,22364803
2021-08-23,73300.000000,74000.000000,73000.000000,73300.000000,70879.421875,19384648
2021-08-24,73900.000000,75700.000000,73900.000000,75600.000000,73103.476563,21016913
2021-08-25,76200.000000,76600.000000,74900.000000,75700.000000,73200.171875,22319664
2021-08-26,76100.000000,76200.000000,74600.000000,74600.000000,72136.500000,16671494
2021-08-27,74300.000000,75000.000000,73800.000000,74300.000000,71846.398438,15172748
2021-08-30,75400.000000,75500.000000,74200.000000,74600.000000,72136.500000,12686999
2021-08-31,74900.000000,76700.000000,74300.000000,76700.000000,74167.140625,24630370
2021-09-01,76700.000000,77100.000000,75900.000000,76800.000000,74263.843750,16114775
2021-09-02,76800.000000,76800.000000,75700.000000,76000.000000,73490.265625,15347486
2021-09-03,76400.000000,76700.000000,76000.000000,76600.000000,74070.445313,12096419
2021-09-06,76800.000000,77600.000000,76600.000000,77300.000000,74747.328125,12861180
2021-09-07,77100.000000,77100.000000,75900.000000,76100.000000,73586.960938,13239401
2021-09-08,76000.000000,76400.000000,75600.000000,76300.000000,73780.367188,11798147
2021-09-09,76400.000000,76600.000000,75000.000000,75300.000000,72813.375000,17600770
2021-09-10,75300.000000,75600.000000,74800.000000,75300.000000,72813.375000,10103212
2021-09-13,75200.000000,76300.000000,75100.000000,76300.000000,73780.367188,11397775
2021-09-14,77100.000000,77700.000000,76600.000000,76600.000000,74070.445313,18167057
2021-09-15,77400.000000,77400.000000,76400.000000,77000.000000,74457.234375,12829128
2021-09-16,77300.000000,77400.000000,76100.000000,76100.000000,73586.960938,13067622
2021-09-17,76300.000000,77200.000000,75900.000000,77200.000000,74650.632813,16289502
2021-09-23,77500.000000,77600.000000,76800.000000,77400.000000,74844.031250,17055590
2021-09-24,77600.000000,77700.000000,77100.000000,77300.000000,74747.328125,12247274
2021-09-27,77300.000000,77700.000000,77000.000000,77700.000000,75134.125000,11699798
2021-09-28,77700.000000,77800.000000,76200.000000,76300.000000,73780.367188,15406382
2021-09-29,74800.000000,75300.000000,73800.000000,74100.000000,71993.632813,23992458
2021-09-30,74300.000000,74800.000000,73700.000000,74100.000000,71993.632813,19919361
2021-10-01,73900.000000,74000.000000,72900.000000,73200.000000,71119.218750,15803395
2021-10-05,73000.000000,73000.000000,71400.000000,72200.000000,70147.632813,24013921
2021-10-06,72600.000000,72800.000000,71200.000000,71300.000000,69273.218750,18956962
2021-10-07,71600.000000,72100.000000,71300.000000,71600.000000,69564.703125,13683532
2021-10-08,72300.000000,72400.000000,71500.000000,71500.000000,69467.539063,14043287
2021-10-12,70700.000000,70900.000000,68700.000000,69000.000000,67038.609375,31001484
2021-10-13,68700.000000,69600.000000,68300.000000,68800.000000,66844.289063,24172015
2021-10-14,69000.000000,69800.000000,68800.000000,69400.000000,67427.242188,19520641
2021-10-15,70200.000000,71000.000000,70000.000000,70100.000000,68107.335938,18051612
2021-10-18,70200.000000,70300.000000,69200.000000,70200.000000,68204.492188,13486391
2021-10-19,70800.000000,71000.000000,70400.000000,70600.000000,68593.125000,9507991
2021-10-20,70700.000000,71000.000000,70200.000000,70300.000000,68301.656250,10151638
2021-10-21,70300.000000,70600.000000,70000.000000,70200.000000,68204.492188,10891094
2021-10-22,70000.000000,70700.000000,70000.000000,70400.000000,68398.804688,8395448
2021-10-25,69900.000000,70600.000000,69500.000000,70200.000000,68204.492188,10029621
2021-10-26,70600.000000,71500.000000,70400.000000,71100.000000,69078.914063,10528252
2021-10-27,71000.000000,71000.000000,70000.000000,70100.000000,68107.335938,10295316
2021-10-28,69500.000000,72200.000000,69500.000000,70700.000000,68690.281250,20644902
2021-10-29,71200.000000,71600.000000,69700.000000,69800.000000,67815.859375,17016151
2021-11-01,70200.000000,70600.000000,69900.000000,69900.000000,67913.015625,11503729
2021-11-02,70800.000000,72200.000000,70700.000000,71500.000000,69467.539063,16812570
2021-11-03,71700.000000,71700.000000,70100.000000,70400.000000,68398.804688,12770428
2021-11-04,71200.000000,71600.000000,70500.000000,70600.000000,68593.125000,11818987
2021-11-05,71600.000000,71600.000000,70200.000000,70200.000000,68204.492188,12667743
2021-11-08,70400.000000,70600.000000,69800.000000,70600.000000,68593.125000,11121981
2021-11-09,70300.000000,71000.000000,70100.000000,70500.000000,68495.968750,11159589
2021-11-10,70300.000000,70900.000000,70200.000000,70200.000000,68204.492188,9422009
2021-11-11,69900.000000,70000.000000,69600.000000,69900.000000,67913.015625,11489122
2021-11-12,70200.000000,70900.000000,69900.000000,70600.000000,68593.125000,10087450
2021-11-15,71700.000000,71900.000000,70900.000000,71400.000000,69370.382813,12420710
2021-11-16,71500.000000,72000.000000,71300.000000,71300.000000,69273.218750,10919239
2021-11-17,71300.000000,71600.000000,70600.000000,70700.000000,68690.281250,11027606
2021-11-18,70700.000000,71000.000000,70200.000000,70200.000000,68204.492188,10144957
2021-11-19,70400.000000,71400.000000,70100.000000,71200.000000,69176.062500,11954728
2021-11-22,73300.000000,75200.000000,73000.000000,74900.000000,72770.890625,27506623
2021-11-23,76000.000000,76000.000000,74500.000000,75300.000000,73159.515625,22029195
2021-11-24,76000.000000,76200.000000,74100.000000,74800.000000,72673.726563,15652305
2021-11-25,75100.000000,75100.000000,73600.000000,73700.000000,71605.000000,12559258
2021-11-26,73500.000000,74100.000000,72000.000000,72300.000000,70244.796875,13002242
2021-11-29,71700.000000,73000.000000,71400.000000,72300.000000,70244.796875,16682559
2021-11-30,73200.000000,73900.000000,70500.000000,71300.000000,69273.218750,30364841
2021-12-01,72000.000000,74800.000000,71600.000000,74400.000000,72285.101563,21954856
2021-12-02,73900.000000,75800.000000,73800.000000,75800.000000,73645.312500,23652940
2021-12-03,75600.000000,76000.000000,74100.000000,75600.000000,73450.992188,18330240
2021-12-06,75100.000000,76700.000000,74900.000000,76300.000000,74131.101563,16391250
2021-12-07,76100.000000,77700.000000,75600.000000,77400.000000,75199.820313,19232453
2021-12-08,78300.000000,78600.000000,77100.000000,77400.000000,75199.820313,21558340
2021-12-09,77400.000000,78200.000000,77000.000000,78200.000000,75977.085938,21604528
2021-12-10,77400.000000,77600.000000,76800.000000,76900.000000,74714.031250,9155219
2021-12-13,77200.000000,78300.000000,76500.000000,76800.000000,74616.875000,15038750
2021-12-14,76500.000000,77200.000000,76200.000000,77000.000000,74811.187500,10976660
2021-12-15,76400.000000,77600.000000,76300.000000,77600.000000,75394.140625,9584939
2021-12-16,78500.000000,78500.000000,77400.000000,77800.000000,75588.453125,11996128
2021-12-17,76800.000000,78000.000000,76800.000000,78000.000000,75782.773438,13108479
2021-12-20,77600.000000,77800.000000,76800.000000,77100.000000,74908.351563,11264375
2021-12-21,77900.000000,78300.000000,77500.000000,78100.000000,75879.929688,14245298
2021-12-22,78900.000000,79400.000000,78800.000000,79400.000000,77142.968750,17105892
2021-12-23,79800.000000,80000.000000,79300.000000,79900.000000,77628.765625,13577498
2021-12-24,80200.000000,80800.000000,80200.000000,80500.000000,78211.703125,12086380
2021-12-27,80600.000000,80600.000000,79800.000000,80200.000000,77920.234375,10783368
2021-12-28,80200.000000,80400.000000,79700.000000,80300.000000,78017.390625,18226325
2021-12-29,80200.000000,80200.000000,78500.000000,78800.000000,76905.765625,19794795
2021-12-30,78900.000000,79500.000000,78100.000000,78300.000000,76417.789063,14236700
2022-01-04,78800.000000,79200.000000,78300.000000,78700.000000,76808.164063,12427416
2022-01-05,78800.000000,79000.000000,76400.000000,77400.000000,75539.421875,25470640
2022-01-06,76700.000000,77600.000000,76600.000000,76900.000000,75051.445313,12931954
2022-01-07,78100.000000,78400.000000,77400.000000,78300.000000,76417.789063,15163757
2022-01-10,78100.000000,78100.000000,77100.000000,78000.000000,76125.000000,9947422
2022-01-11,78400.000000,79000.000000,78000.000000,78900.000000,77003.367188,13221123
2022-01-12,79500.000000,79600.000000,78600.000000,78900.000000,77003.367188,11000502
2022-01-13,79300.000000,79300.000000,77900.000000,77900.000000,76027.406250,13889401
2022-01-14,77700.000000,78100.000000,77100.000000,77300.000000,75441.828125,10096725
2022-01-17,77600.000000,77800.000000,76900.000000,77500.000000,75637.015625,8785122
2022-01-18,77600.000000,77800.000000,76600.000000,77000.000000,75149.039063,9592788
2022-01-19,76500.000000,76900.000000,76100.000000,76300.000000,74465.867188,10598290
2022-01-20,76200.000000,76700.000000,75900.000000,76500.000000,74661.054688,9708168
2022-01-21,75800.000000,75800.000000,74700.000000,75600.000000,73782.687500,15774888
2022-01-24,75400.000000,75800.000000,74700.000000,75100.000000,73294.710938,13691134
2022-01-25,74800.000000,75000.000000,73200.000000,74000.000000,72221.156250,17766704
2022-01-26,74000.000000,74000.000000,74000.000000,74000.000000,72221.156250,0
2022-01-27,73800.000000,74000.000000,71300.000000,71300.000000,69586.054688,22274777
2022-01-28,71300.000000,73700.000000,71200.000000,73300.000000,71537.976563,21367447
2022-02-03,74900.000000,74900.000000,73300.000000,73300.000000,71537.976563,17744721
2022-02-04,74300.000000,74600.000000,73400.000000,74000.000000,72221.156250,12730034
2022-02-07,73500.000000,73600.000000,72400.000000,73000.000000,71245.187500,14240838
2022-02-08,73000.000000,73000.000000,73000.000000,73000.000000,71245.187500,0
2022-02-09,73000.000000,73000.000000,73000.000000,73000.000000,71245.187500,0
2022-02-10,75600.000000,75800.000000,74700.000000,75400.000000,73587.492188,17746033
2022-02-11,75000.000000,75500.000000,74600.000000,74900.000000,73099.515625,12205407
2022-02-14,74400.000000,74500.000000,73100.000000,73700.000000,71928.359375,13993255
2022-02-15,74100.000000,74200.000000,73100.000000,73700.000000,71928.359375,9320365
2022-02-16,74600.000000,74900.000000,74200.000000,74800.000000,73001.914063,10767386
2022-02-17,75000.000000,75600.000000,74500.000000,75000.000000,73197.117188,13605382
2022-02-18,74600.000000,74800.000000,73700.000000,74300.000000,72513.937500,10122226
2022-02-21,74300.000000,74300.000000,74300.000000,74300.000000,72513.937500,0
2022-02-22,74300.000000,74300.000000,74300.000000,74300.000000,72513.937500,0
2022-02-23,74300.000000,74300.000000,74300.000000,74300.000000,72513.937500,0
2022-02-24,72300.000000,72300.000000,71300.000000,71500.000000,69781.242188,15759283
2022-02-25,72100.000000,72600.000000,71900.000000,71900.000000,70171.640625,13168484
2022-02-28,71900.000000,71900.000000,71900.000000,71900.000000,70171.640625,0
2022-03-02,72300.000000,72400.000000,71500.000000,71700.000000,69976.437500,12481430
2022-03-03,72300.000000,73100.000000,72200.000000,72900.000000,71147.601563,13232638
2022-03-04,72900.000000,72900.000000,72900.000000,72900.000000,71147.601563,0
2022-03-07,70000.000000,70600.000000,69900.000000,70100.000000,68414.906250,18617138
2022-03-08,68800.000000,70000.000000,68700.000000,69500.000000,67829.328125,15828269
2022-03-10,69500.000000,69500.000000,69500.000000,69500.000000,67829.328125,0
2022-03-11,70500.000000,70700.000000,69700.000000,70000.000000,68317.312500,15787655
2022-03-14,70000.000000,70200.000000,69600.000000,70200.000000,68512.500000,9040993
2022-03-15,70200.000000,70200.000000,70200.000000,70200.000000,68512.500000,0
2022-03-16,70200.000000,70500.000000,69700.000000,70400.000000,68707.687500,10175750
2022-03-17,70400.000000,70400.000000,70400.000000,70400.000000,68707.687500,0
2022-03-18,70600.000000,70900.000000,70200.000000,70700.000000,69000.476563,14410038
2022-03-21,70900.000000,71000.000000,69900.000000,69900.000000,68219.710938,11169002
2022-03-22,69900.000000,70500.000000,69900.000000,70300.000000,68610.093750,9402666
2022-03-23,70600.000000,71200.000000,70300.000000,70500.000000,68805.289063,12398025
2022-03-24,69600.000000,70300.000000,69600.000000,69800.000000,68122.109375,37943357
2022-03-25,70100.000000,70200.000000,69600.000000,69800.000000,68122.109375,12986010
2022-03-28,69500.000000,69900.000000,69200.000000,69700.000000,68024.515625,12619289
2022-03-29,70000.000000,70300.000000,69800.000000,70200.000000,68512.500000,13686208
2022-03-30,70300.000000,70500.000000,69800.000000,69900.000000,68572.343750,12670187
2022-03-31,69900.000000,70200.000000,69600.000000,69600.000000,68278.046875,12510366
2022-04-01,69500.000000,69500.000000,69000.000000,69100.000000,67787.539063,15916846
2022-04-04,68900.000000,69300.000000,68600.000000,69300.000000,67983.742188,11107905
2022-04-05,69400.000000,69600.000000,69100.000000,69200.000000,67885.640625,8467248
2022-04-06,68600.000000,68800.000000,68500.000000,68500.000000,67198.921875,15517308
2022-04-07,68500.000000,68500.000000,68000.000000,68000.000000,66708.421875,20683327
2022-04-08,68100.000000,68300.000000,67700.000000,67800.000000,66512.226563,15453191
2022-04-11,67800.000000,68100.000000,67400.000000,67900.000000,66610.328125,12263735
2022-04-12,67600.000000,67700.000000,67000.000000,67000.000000,65727.421875,13924389
2022-04-13,67300.000000,69000.000000,67200.000000,68700.000000,67395.132813,17378619
2022-04-14,68700.000000,68700.000000,67500.000000,67500.000000,66217.921875,16409494
2022-04-15,67200.000000,67300.000000,66500.000000,66600.000000,65335.015625,13176415
2022-04-18,66500.000000,67100.000000,66100.000000,66700.000000,65433.121094,10119203
2022-04-19,67100.000000,68000.000000,67000.000000,67300.000000,66021.726563,12959434
2022-04-20,67000.000000,67400.000000,66500.000000,67400.000000,66119.820313,16693293
2022-04-21,67600.000000,68300.000000,67500.000000,67700.000000,66414.117188,12847448
2022-04-22,67200.000000,67300.000000,66700.000000,67000.000000,65727.421875,11791478
2022-04-25,66500.000000,66700.000000,66300.000000,66300.000000,65040.714844,11016474
2022-04-26,66400.000000,66700.000000,66100.000000,66100.000000,64844.515625,12946923
2022-04-27,65400.000000,65500.000000,64900.000000,65000.000000,63765.406250,18122084
2022-04-28,65400.000000,65500.000000,64500.000000,64800.000000,63569.207031,16895527
2022-04-29,65100.000000,67600.000000,65000.000000,67400.000000,66119.820313,26190390
2022-05-02,66600.000000,67600.000000,66500.000000,67300.000000,66021.726563,14106184
2022-05-03,67400.000000,68400.000000,67300.000000,67500.000000,66217.921875,14168875
2022-05-04,68000.000000,68400.000000,67500.000000,67900.000000,66610.328125,11505248
2022-05-06,67000.000000,67100.000000,66500.000000,66500.000000,65236.914063,14356156
2022-05-10,65900.000000,66300.000000,65300.000000,65700.000000,64452.109375,17235605
2022-05-11,65500.000000,66300.000000,65200.000000,65700.000000,64452.109375,12330920
2022-05-12,65200.000000,65500.000000,64900.000000,64900.000000,63667.308594,16414188
2022-05-13,65300.000000,66700.000000,65200.000000,66500.000000,65236.914063,14551536
2022-05-16,67100.000000,67400.000000,66100.000000,66300.000000,65040.714844,11937555
2022-05-17,66600.000000,67900.000000,66600.000000,67600.000000,66316.023438,15680447
2022-05-18,68300.000000,68700.000000,67600.000000,68100.000000,66806.523438,16486319
2022-05-19,66500.000000,67600.000000,66500.000000,67500.000000,66217.921875,17073727
2022-05-20,67800.000000,68400.000000,67700.000000,68000.000000,66708.421875,12109671
2022-05-23,68800.000000,68800.000000,67600.000000,67900.000000,66610.328125,13684088
2022-05-24,67500.000000,67700.000000,66500.000000,66500.000000,65236.914063,15482576
2022-05-25,66700.000000,67100.000000,65900.000000,66400.000000,65138.816406,15150490
2022-05-26,66300.000000,67200.000000,65500.000000,65900.000000,64648.312500,15970890
2022-05-27,66700.000000,66900.000000,66200.000000,66500.000000,65236.914063,11405555
2022-05-30,67500.000000,67800.000000,66900.000000,67700.000000,66414.117188,14255484
2022-05-31,67500.000000,67500.000000,66700.000000,67400.000000,66119.820313,24365002
2022-06-02,66600.000000,67000.000000,66400.000000,66700.000000,65433.121094,14959443
2022-06-03,67200.000000,67300.000000,66800.000000,66800.000000,65531.214844,8222883
2022-06-07,66200.000000,66400.000000,65400.000000,65500.000000,64255.910156,19355755
2022-06-08,65400.000000,65700.000000,65300.000000,65300.000000,64059.707031,12483180
2022-06-09,65100.000000,65200.000000,64500.000000,65200.000000,63961.609375,25790725
2022-06-10,64000.000000,64400.000000,63800.000000,63800.000000,62588.203125,22193552
2022-06-13,62400.000000,62800.000000,62100.000000,62100.000000,60920.492188,22157816
